generation,state,gender,category,merchant_target,amt_ly,amt_ty,amt_diff,amt_growth_ctc,amt_ty_peer,amt_ly_peer,amt_diff_peer,amt_growth_ctc_peer,merchant_peer,amt_growth_ctc_diff
Millennial,OH,F,food_dining,fraud_Kilback LLC,12.875,1517.2,1504.325,0.016693121645347555,381.02781479048133,202.6786850066304,178.34912978385094,0.0017155190899317697,ex-fraud_Kilback LLC,0.014977602555415786
Millennial,OH,F,grocery_pos,fraud_Kilback LLC,1109.445,1797.64,688.1950000000002,0.007636729330909187,1736.1640452292756,629.2608623646302,1106.9031828646455,0.010647170206055458,ex-fraud_Kilback LLC,-0.003010440875146271
Millennial,OH,M,food_dining,fraud_Kilback LLC,0.0,183.36,183.36,0.002034700470238099,60.027119183491926,30.210921256027735,29.81619792746419,0.0002867984654354081,ex-fraud_Kilback LLC,0.0017479020048026908
Millennial,OH,M,grocery_pos,fraud_Kilback LLC,109.635,0.0,-109.635,-0.0012165924195819914,191.3971150563316,85.1085958598931,106.28851919643849,0.0010223766381313737,ex-fraud_Kilback LLC,-0.002238969057713365
Millennial,OK,F,food_dining,,,,,,73.64381754173037,66.21279258469824,7.431024957032136,7.147814618999247e-05,ex-fraud_Kilback LLC,-7.147814618999247e-05
Millennial,OK,F,grocery_pos,fraud_Kilback LLC,49.05,0.0,-49.05,-0.0005442956918912452,678.1246954943101,255.5743502019548,422.55034529235536,0.004064461568636898,ex-fraud_Kilback LLC,-0.004608757260528143
Millennial,OK,M,food_dining,fraud_Kilback LLC,82.52395159910921,0.0,-82.52395159910921,-0.0009157478355399957,212.92147088028466,109.44768956120994,103.47378131907472,0.0009953020089048465,ex-fraud_Kilback LLC,-0.0019110498444448421
Millennial,OK,M,grocery_pos,fraud_Kilback LLC,194.535,0.0,-194.535,-0.002158706675271425,438.25701697486954,186.66124385824395,251.5957731166256,0.002420069849798591,ex-fraud_Kilback LLC,-0.004578776525070016
Millennial,OR,F,food_dining,fraud_Kilback LLC,0.0,345.76,345.76,0.003836813015867828,135.428274533714,67.66288035912433,67.76539417458966,0.0006518272754352743,ex-fraud_Kilback LLC,0.003184985740432554
Millennial,OR,F,grocery_pos,fraud_Kilback LLC,206.47153993978975,0.0,-206.47153993978975,-0.00229116350025237,241.54625677494099,222.47410814361388,19.07214863132711,0.00018345273174425277,ex-fraud_Kilback LLC,-0.0024746162319966227
Millennial,OR,M,food_dining,,,,,,49.7175,51.0326892499981,-1.3151892499980988,-1.2650649139579269e-05,ex-fraud_Kilback LLC,1.2650649139579269e-05
Millennial,OR,M,grocery_pos,fraud_Kilback LLC,0.0,378.84,378.84,0.004203893576270731,99.2302341854077,57.890263157894736,41.33997102751296,0.0003976442697582836,ex-fraud_Kilback LLC,0.0038062493065124476
Millennial,PA,F,food_dining,fraud_Kilback LLC,0.0,722.2,722.2,0.008014074387030732,428.98775510204086,185.27212648489387,243.715628617147,0.0023442716760891926,ex-fraud_Kilback LLC,0.005669802710941539
Millennial,PA,F,grocery_pos,fraud_Kilback LLC,851.7750000000001,4752.72,3900.945,0.04328781973098255,1966.006811044641,934.293434581418,1031.713376463223,0.009923928391496329,ex-fraud_Kilback LLC,0.033363891339486224
Millennial,PA,M,food_dining,fraud_Kilback LLC,180.96,0.0,-180.96,-0.00200806826513027,609.0810512915759,258.041346356696,351.0397049348799,0.003376609215136923,ex-fraud_Kilback LLC,-0.005384677480267193
Millennial,PA,M,grocery_pos,fraud_Kilback LLC,625.215,0.0,-625.215,-0.006937855881871253,1536.357359498186,665.0776455072166,871.2797139909694,0.008380736053118334,ex-fraud_Kilback LLC,-0.015318591934989587
Millennial,RI,F,food_dining,,,,,,89.614,12.255458360899112,77.35854163910089,0.00074410262114537,ex-fraud_Kilback LLC,-0.00074410262114537
Millennial,RI,F,grocery_pos,,,,,,120.84888888888888,29.092777777777776,91.7561111111111,0.0008825911313376347,ex-fraud_Kilback LLC,-0.0008825911313376347
Millennial,SC,F,food_dining,fraud_Kilback LLC,18.84,0.0,-18.84,-0.00020906281009645385,183.407868568063,89.99800537744959,93.40986319061342,0.000898498376109947,ex-fraud_Kilback LLC,-0.0011075611862064007
Millennial,SC,F,grocery_pos,fraud_Kilback LLC,38.91,1790.44,1751.53,0.019436294255214533,926.6977963371795,433.43199706806826,493.26579926911126,0.00474466511881593,ex-fraud_Kilback LLC,0.014691629136398604
Millennial,SD,M,food_dining,fraud_Kilback LLC,32.49,0.0,-32.49,-0.00036053347664722853,128.45191586110488,39.66145110832797,88.79046475277691,0.0008540649313619195,ex-fraud_Kilback LLC,-0.001214598408009148
Millennial,SD,M,grocery_pos,,,,,,216.76394974573896,60.597381093345646,156.16656865239332,0.0015021476698933649,ex-fraud_Kilback LLC,-0.0015021476698933649
Millennial,TN,F,food_dining,fraud_Kilback LLC,461.66999999999996,0.0,-461.66999999999996,-0.005123037555054662,198.74461409569528,95.73004054245352,103.01457355324176,0.0009908849439632563,ex-fraud_Kilback LLC,-0.006113922499017919
Millennial,TN,F,grocery_pos,fraud_Kilback LLC,878.4300000000001,2506.7200000000003,1628.2900000000002,0.01806873052292754,655.0614900921852,337.2174725685507,317.8440175236345,0.00305730384187036,ex-fraud_Kilback LLC,0.01501142668105718
Millennial,TN,M,food_dining,fraud_Kilback LLC,146.86853058137822,0.0,-146.86853058137822,-0.001629763679303604,123.15094636530596,54.30054029306074,68.85040607224522,0.0006622638759697826,ex-fraud_Kilback LLC,-0.0022920275552733866
Millennial,TN,M,grocery_pos,fraud_Kilback LLC,101.72448098410926,0.0,-101.72448098410926,-0.0011288113508567499,242.0831582377271,132.9714039338503,109.11175430387681,0.001049533001204442,ex-fraud_Kilback LLC,-0.002178344352061192
Millennial,TX,F,food_dining,fraud_Kilback LLC,182.96799254996407,0.0,-182.96799254996407,-0.0020303504607326176,644.4993676540337,398.81358964247903,245.68577801155465,0.002363222309042771,ex-fraud_Kilback LLC,-0.0043935727697753885
Millennial,TX,F,grocery_pos,fraud_Kilback LLC,1192.993939631176,8094.639999999999,6901.646060368823,0.07658585560890796,3895.925880723441,1786.4104069575199,2109.5154737659213,0.02029117871299859,ex-fraud_Kilback LLC,0.05629467689590937
Millennial,TX,M,food_dining,fraud_Kilback LLC,518.3249999999999,464.99999999999994,-53.32499999999999,-0.0005917343072395647,512.7669347084915,341.7081059304337,171.05882877805777,0.0016453945507094907,ex-fraud_Kilback LLC,-0.0022371288579490552
Millennial,TX,M,grocery_pos,fraud_Kilback LLC,725.895,0.0,-725.895,-0.008055076886144659,1660.4397443626997,646.7065664003434,1013.7331779623563,0.00975097899832361,ex-fraud_Kilback LLC,-0.01780605588446827
Millennial,UT,F,food_dining,fraud_Kilback LLC,4.76,0.0,-4.76,-5.2820540130526554e-05,125.61979597747656,77.47880511324473,48.140990864231824,0.000463062471546181,ex-fraud_Kilback LLC,-0.0005158830116767075
Millennial,UT,F,grocery_pos,fraud_Kilback LLC,185.76,0.0,-185.76,-0.002061332675345927,534.2007890198391,357.5967491044517,176.60403991538743,0.0016987332778191796,ex-fraud_Kilback LLC,-0.0037600659531651067
Millennial,UT,M,food_dining,fraud_Kilback LLC,0.0,79.08,79.08,0.0008775311583029496,62.39001235296212,38.83296189330956,23.557050459652558,0.00022659246958478397,ex-fraud_Kilback LLC,0.0006509386887181656
Millennial,UT,M,grocery_pos,fraud_Kilback LLC,60.2,0.0,-60.2,-0.0006680244781213653,90.73918196984361,88.82880229554884,1.9103796742947736,1.837571511698551e-05,ex-fraud_Kilback LLC,-0.0006864001932383509
Millennial,VA,F,food_dining,fraud_Kilback LLC,256.96500000000003,0.0,-256.96500000000003,-0.0028514769106388147,58.07236967968674,51.62666718135891,6.445702498327826,6.200044652476648e-05,ex-fraud_Kilback LLC,-0.002913477357163581
Millennial,VA,F,grocery_pos,fraud_Kilback LLC,509.96562957951517,0.0,-509.96562957951517,-0.005658962185376895,331.31838430470907,231.48123782957057,99.8371464751385,0.0009603216504055108,ex-fraud_Kilback LLC,-0.006619283835782406
Millennial,VA,M,food_dining,fraud_Kilback LLC,198.63000000000002,884.36,685.73,0.0076093758369130205,373.75483717126315,173.56103746498565,200.1937997062775,0.0019256403745749784,ex-fraud_Kilback LLC,0.005683735462338042
Millennial,VA,M,grocery_pos,fraud_Kilback LLC,150.55,2424.92,2274.37,0.025238120137954973,1024.1883498947982,396.98242504928055,627.2059248455176,0.006033019273460026,ex-fraud_Kilback LLC,0.019205100864494947
Millennial,VT,M,food_dining,fraud_Kilback LLC,182.07,442.56,260.49,0.0028905929618909375,270.07634300173305,118.42603575823073,151.6503072435023,0.00145870628797317,ex-fraud_Kilback LLC,0.0014318866739177676
Millennial,VT,M,grocery_pos,fraud_Kilback LLC,762.345,1119.28,356.93499999999995,0.003960819220901154,975.9492116098772,275.92390282801335,700.0253087818639,0.00673346027595481,ex-fraud_Kilback LLC,-0.0027726410550536562
Millennial,WA,F,food_dining,fraud_Kilback LLC,61.025,506.40000000000003,445.37500000000006,0.004942215979124636,276.6429457473079,125.56782701525206,151.07511873205584,0.0014531736180190653,ex-fraud_Kilback LLC,0.003489042361105571
Millennial,WA,F,grocery_pos,fraud_Kilback LLC,1073.895,752.48,-321.41499999999996,-0.0035666625853052925,1122.27671032368,629.2436697275219,493.033040596158,0.0047424262407945875,ex-fraud_Kilback LLC,-0.00830908882609988
Millennial,WI,F,food_dining,,,,,,136.77752230582746,80.80161008473965,55.97591222108781,0.000538425649219603,ex-fraud_Kilback LLC,-0.000538425649219603
Millennial,WI,F,grocery_pos,fraud_Kilback LLC,299.17499999999995,776.8,477.625,0.005300086235261081,276.9623857464717,123.18960837212296,153.77277737434872,0.0014791220759934976,ex-fraud_Kilback LLC,0.003820964159267584
Millennial,WI,M,food_dining,fraud_Kilback LLC,92.235,309.1341751613658,216.8991751613658,0.002406876383590133,292.1424096761962,169.88088718915571,122.26152248704051,0.0011760190590491568,ex-fraud_Kilback LLC,0.001230857324540976
Millennial,WI,M,grocery_pos,fraud_Kilback LLC,302.79,1589.68,1286.89,0.014280299346338935,812.0453050134743,476.26523233581247,335.7800726776618,0.0032298286254344513,ex-fraud_Kilback LLC,0.011050470720904483
Millennial,WV,F,food_dining,fraud_Kilback LLC,129.8714803946267,366.72,236.84851960537333,0.0026282493140066024,165.57860163813416,103.39257193166242,62.18602970647174,0.000598160031494452,ex-fraud_Kilback LLC,0.0020300892825121505
Millennial,WV,F,grocery_pos,fraud_Kilback LLC,214.775,3196.6800000000003,2981.905,0.03308946065502475,653.058470272234,407.6420821077973,245.41638816443668,0.002360631080109247,ex-fraud_Kilback LLC,0.030728829574915503
Millennial,WV,M,food_dining,,,,,,83.425,42.3194537370585,41.105546262941495,0.0003953893657996128,ex-fraud_Kilback LLC,-0.0003953893657996128
Millennial,WV,M,grocery_pos,,,,,,180.7822283309899,64.94581419621584,115.83641413477407,0.0011142167051685875,ex-fraud_Kilback LLC,-0.0011142167051685875
Millennial,WY,F,food_dining,fraud_Kilback LLC,31.095,535.64,504.54499999999996,0.005598810802553891,138.66416666666666,105.80070369379528,32.863462972871375,0.0003161097458650543,ex-fraud_Kilback LLC,0.005282701056688837
Millennial,WY,F,grocery_pos,fraud_Kilback LLC,1191.27,0.0,-1191.27,-0.013219227907834532,1201.144059734741,583.2182727278647,617.9257870068762,0.005943754730152852,ex-fraud_Kilback LLC,-0.019162982637987384
Millennial,WY,M,food_dining,fraud_Kilback LLC,0.0,57.64,57.64,0.0006396167926730149,89.4234229827691,51.73378082219851,37.689642160570585,0.0003625321900786233,ex-fraud_Kilback LLC,0.0002770846025943916
Millennial,WY,M,grocery_pos,fraud_Kilback LLC,144.57,588.48,443.91,0.004925959237256732,213.1547335498112,160.7042933550626,52.45044019474861,0.0005045145526556042,ex-fraud_Kilback LLC,0.004421444684601128
Unknown,AK,M,food_dining,,,,,,91.27738250081732,23.47292894816972,67.8044535526476,0.000652202982952213,ex-fraud_Kilback LLC,-0.000652202982952213
Unknown,AK,M,grocery_pos,,,,,,261.6432432432432,145.79189909982924,115.85134414341397,0.0011143603151478772,ex-fraud_Kilback LLC,-0.0011143603151478772
Unknown,AL,F,food_dining,fraud_Kilback LLC,18.555,0.0,-18.555,-0.00020590023573989922,232.02492372134233,68.57984814925611,163.44507557208624,0.0015721587632026876,ex-fraud_Kilback LLC,-0.0017780589989425867
Unknown,AL,F,grocery_pos,,,,,,173.41647058823528,98.70147232685395,74.71499826138134,0.0007186746914714948,ex-fraud_Kilback LLC,-0.0007186746914714948
Unknown,AL,M,food_dining,,,,,,95.86222222222221,49.30789574524888,46.55432647697334,0.00044780053531494915,ex-fraud_Kilback LLC,-0.00044780053531494915
Unknown,AL,M,grocery_pos,,,,,,151.80251252905825,170.30347290787017,-18.500960378811925,-0.00017795853980554172,ex-fraud_Kilback LLC,0.00017795853980554172
Unknown,AR,F,food_dining,fraud_Kilback LLC,0.0,598.64,598.64,0.006642959694062692,56.64122519524381,78.09107056387867,-21.44984536863486,-0.00020632351416894658,ex-fraud_Kilback LLC,0.006849283208231639
Unknown,AR,F,grocery_pos,fraud_Kilback LLC,121.695,0.0,-121.695,-0.0013504192502488295,212.66699068784135,98.3005488082044,114.36644187963695,0.0011000772166921704,ex-fraud_Kilback LLC,-0.0024504964669409997
Unknown,AR,M,food_dining,fraud_Kilback LLC,0.0,0.0,0.0,0.0,48.00800890968297,41.67007330164316,6.337935608039814,6.096384961074886e-05,ex-fraud_Kilback LLC,-6.096384961074886e-05
Unknown,AR,M,grocery_pos,fraud_Kilback LLC,370.635,0.0,-370.635,-0.004112844725058342,320.627,153.58631144063745,167.04068855936256,0.0016067445373365722,ex-fraud_Kilback LLC,-0.005719589262394915
Unknown,AZ,F,food_dining,fraud_Kilback LLC,70.74422996460194,0.0,-70.74422996460194,-0.0007850311844219446,158.593716776623,59.36310752557216,99.23060925105085,0.0009544874409090157,ex-fraud_Kilback LLC,-0.0017395186253309604
Unknown,AZ,F,grocery_pos,fraud_Kilback LLC,0.0,146.63409160605448,146.63409160605448,0.0016271621681052328,195.91855168318298,91.86908394375266,104.04946773943033,0.0010008394681855922,ex-fraud_Kilback LLC,0.0006263226999196406
Unknown,AZ,M,grocery_pos,,,,,,0.0,236.54853765108507,-236.54853765108507,-0.0022753322796006427,ex-fraud_Kilback LLC,0.0022753322796006427
Unknown,CA,F,food_dining,,,,,,78.43851851851852,30.280892569642745,48.157625948875776,0.0004632224824489755,ex-fraud_Kilback LLC,-0.0004632224824489755
Unknown,CA,F,grocery_pos,fraud_Kilback LLC,701.4300000000001,518.0,-183.43000000000006,-0.0020354772428870776,199.67055579110152,163.1458174405771,36.524738350524416,0.00035132711873069793,ex-fraud_Kilback LLC,-0.0023868043616177754
Unknown,CA,M,food_dining,fraud_Kilback LLC,0.0,13.72,13.72,0.00015224743919975303,157.08233597071063,46.48174565641342,110.60059031429721,0.0010638539379017474,ex-fraud_Kilback LLC,-0.0009116064987019943
Unknown,CA,M,grocery_pos,fraud_Kilback LLC,66.44,0.0,-66.44,-0.0007372682114017194,358.4296220979668,229.92919019950799,128.5004318984588,0.001236030387439794,ex-fraud_Kilback LLC,-0.0019732985988415133
Unknown,CO,F,food_dining,fraud_Kilback LLC,85.67448415189472,0.0,-85.67448415189472,-0.0009507085143502765,114.5329774117693,27.679645848481893,86.8533315632874,0.0008354318773608308,ex-fraud_Kilback LLC,-0.0017861403917111074
Unknown,CO,F,grocery_pos,fraud_Kilback LLC,0.0,0.0,0.0,0.0,245.61877994616762,185.83185187025876,59.78692807590886,0.0005750833579446284,ex-fraud_Kilback LLC,-0.0005750833579446284
Unknown,CO,M,food_dining,,,,,,64.9964191515584,38.287330213272305,26.709088938286094,0.00025691155322062097,ex-fraud_Kilback LLC,-0.00025691155322062097
Unknown,CO,M,grocery_pos,,,,,,99.7178947368421,114.75070711884796,-15.032812382005858,-0.0001445988362710187,ex-fraud_Kilback LLC,0.0001445988362710187
Unknown,FL,F,food_dining,fraud_Kilback LLC,0.0,0.0,0.0,0.0,191.25263157894736,62.5906207660312,128.66201081291615,0.0012375845958209506,ex-fraud_Kilback LLC,-0.0012375845958209506
Unknown,FL,F,grocery_pos,fraud_Kilback LLC,0.0,0.0,0.0,0.0,133.48420585822313,91.78533171402408,41.69887414419905,0.0004010965161968124,ex-fraud_Kilback LLC,-0.0004010965161968124
Unknown,FL,M,grocery_pos,,,,,,855.5733333333334,0.0,855.5733333333334,0.008229658243629916,ex-fraud_Kilback LLC,-0.008229658243629916
Unknown,GA,F,food_dining,fraud_Kilback LLC,15.11,0.0,-15.11,-0.00016767192465803703,119.4642138023758,25.620426371211448,93.84378743116434,0.0009026722418257563,ex-fraud_Kilback LLC,-0.0010703441664837933
Unknown,GA,F,grocery_pos,fraud_Kilback LLC,0.0,0.0,0.0,0.0,270.7148629317693,135.64608577953226,135.06877715223703,0.0012992105200581904,ex-fraud_Kilback LLC,-0.0012992105200581904
Unknown,GA,M,food_dining,fraud_Kilback LLC,0.0,282.43935270215974,282.43935270215974,0.003134159488202599,143.41924181845465,41.00196713041842,102.41727468803623,0.0009851395971432492,ex-fraud_Kilback LLC,0.00214901989105935
Unknown,GA,M,grocery_pos,fraud_Kilback LLC,365.04,0.0,-365.04,-0.004050758396900718,353.49435225966124,175.4548224007649,178.03952985889634,0.0017125410850368495,ex-fraud_Kilback LLC,-0.0057632994819375675
Unknown,IA,M,food_dining,,,,,,0.0,6.654000000000001,-6.654000000000001,-6.400403544575972e-05,ex-fraud_Kilback LLC,6.400403544575972e-05
Unknown,IA,M,grocery_pos,,,,,,229.5520608300686,91.35969408578059,138.192366744288,0.0013292559572339697,ex-fraud_Kilback LLC,-0.0013292559572339697
Unknown,IL,F,food_dining,fraud_Kilback LLC,77.005,0.0,-77.005,-0.0008545053976368062,178.17546597620893,68.11743324735185,110.05803272885707,0.0010586351409480538,ex-fraud_Kilback LLC,-0.0019131405385848601
Unknown,IL,F,grocery_pos,fraud_Kilback LLC,534.12,867.0,332.88,0.003693886848455815,440.6359679942042,141.17551148415257,299.4604565100516,0.00288047455261087,ex-fraud_Kilback LLC,0.0008134122958449452
Unknown,IN,M,food_dining,fraud_Kilback LLC,26.895,476.52,449.625,0.004989377175669748,68.78896551724138,55.14667671450939,13.64228880273199,0.00013122355516852256,ex-fraud_Kilback LLC,0.0048581536205012255
Unknown,IN,M,grocery_pos,fraud_Kilback LLC,0.0,660.36,660.36,0.0073278512354190166,189.43567389070785,79.43965292873975,109.9960209619681,0.001058038657129897,ex-fraud_Kilback LLC,0.006269812578289119
Unknown,KS,F,food_dining,,,,,,15.264444444444443,79.7765663759362,-64.51212193149175,-0.000620534436246524,ex-fraud_Kilback LLC,0.000620534436246524
Unknown,KS,F,grocery_pos,,,,,,95.31800000000001,40.804289876268086,54.513710123731926,0.0005243609009677199,ex-fraud_Kilback LLC,-0.0005243609009677199
Unknown,KY,F,food_dining,fraud_Kilback LLC,0.0,0.0,0.0,0.0,116.68465116279071,38.28143095221618,78.40322021057453,0.0007541512602072914,ex-fraud_Kilback LLC,-0.0007541512602072914
Unknown,KY,F,grocery_pos,fraud_Kilback LLC,174.51,0.0,-174.51,-0.0019364942139029808,313.5203006906092,129.90948084746242,183.61081984314677,0.0017661306614766708,ex-fraud_Kilback LLC,-0.0037026248753796514
Unknown,KY,M,food_dining,fraud_Kilback LLC,92.435,0.0,-92.435,-0.0010257282829758871,110.7433569857063,64.10718981025606,46.63616717545024,0.00044858775127019733,ex-fraud_Kilback LLC,-0.0014743160342460845
Unknown,KY,M,grocery_pos,fraud_Kilback LLC,307.65000000000003,0.0,-307.65000000000003,-0.003413915792259768,427.18145464542835,213.20073334731583,213.9807212981125,0.0020582551353582243,ex-fraud_Kilback LLC,-0.005472170927617993
Unknown,LA,M,food_dining,fraud_Kilback LLC,0.0,0.0,0.0,0.0,211.6658064516129,98.39366551653657,113.27214093507632,0.0010895512659191036,ex-fraud_Kilback LLC,-0.0010895512659191036
Unknown,LA,M,grocery_pos,fraud_Kilback LLC,313.305,0.0,-313.305,-0.003476667925545089,218.03243243243242,112.49924368293921,105.5331887494932,0.001015111204302166,ex-fraud_Kilback LLC,-0.004491779129847255
Unknown,MA,F,food_dining,,,,,,314.0618181818182,70.64469371241586,243.41712446940232,0.002341400400156978,ex-fraud_Kilback LLC,-0.002341400400156978
Unknown,MA,F,grocery_pos,fraud_Kilback LLC,0.0,0.0,0.0,0.0,179.8169878180103,78.42465606833154,101.39233174967875,0.0009752807927915039,ex-fraud_Kilback LLC,-0.0009752807927915039
Unknown,MD,F,food_dining,fraud_Kilback LLC,43.965,0.0,-43.965,-0.00048786870731903366,173.3476923076923,98.42853807067809,74.91915423701423,0.0007206384435455663,ex-fraud_Kilback LLC,-0.0012085071508646
Unknown,MD,F,grocery_pos,fraud_Kilback LLC,319.14,465.16,146.02000000000004,0.0016203477457688003,309.6549980109073,99.41095113084847,210.24404688005885,0.002022312508081042,ex-fraud_Kilback LLC,-0.00040196476231224186
Unknown,MD,M,food_dining,,,,,,110.38545454545455,47.910472553060636,62.474981992393914,0.0006009394292026421,ex-fraud_Kilback LLC,-0.0006009394292026421
Unknown,MD,M,grocery_pos,fraud_Kilback LLC,0.0,0.0,0.0,0.0,172.26531378830506,49.562315175963484,122.70299861234159,0.001180265565447147,ex-fraud_Kilback LLC,-0.001180265565447147
Unknown,ME,M,food_dining,fraud_Kilback LLC,0.0,0.0,0.0,0.0,135.99037694299722,66.84277762163232,69.1475993213649,0.0006651225425238697,ex-fraud_Kilback LLC,-0.0006651225425238697
Unknown,ME,M,grocery_pos,fraud_Kilback LLC,50.83,0.0,-50.83,-0.0005640479106795514,165.56973335553317,62.50989211678217,103.059841238751,0.000991320368451967,ex-fraud_Kilback LLC,-0.0015553682791315184
Unknown,MI,F,food_dining,fraud_Kilback LLC,79.305,0.0,-79.305,-0.0008800279275318085,117.49509157330371,61.59595850380958,55.899133069494134,0.000537687119682468,ex-fraud_Kilback LLC,-0.0014177150472142765
Unknown,MI,F,grocery_pos,,,,,,191.58747240045918,132.42417295724175,59.163299443217426,0.0005690847482193844,ex-fraud_Kilback LLC,-0.0005690847482193844
Unknown,MI,M,food_dining,,,,,,140.72655656201513,37.69550171837628,103.03105484363886,0.0009910434755374623,ex-fraud_Kilback LLC,-0.0009910434755374623
Unknown,MI,M,grocery_pos,,,,,,214.98874999999998,75.95946561700185,139.02928438299813,0.0013373061685674813,ex-fraud_Kilback LLC,-0.0013373061685674813
Unknown,MN,M,food_dining,,,,,,206.99544794829455,66.79472876138445,140.2007191869101,0.0013485740607694617,ex-fraud_Kilback LLC,-0.0013485740607694617
Unknown,MN,M,grocery_pos,fraud_Kilback LLC,341.57181649664557,2812.48,2470.9081835033544,0.02741905564403055,476.3323493755019,207.49728297558997,268.83506639991197,0.002585892563709518,ex-fraud_Kilback LLC,0.02483316308032103
Unknown,MO,F,food_dining,fraud_Kilback LLC,35.32,0.0,-35.32,-0.0003919372851702097,69.43422601875065,11.881218324952478,57.55300769379817,0.0005535955431986685,ex-fraud_Kilback LLC,-0.0009455328283688782
Unknown,MO,F,grocery_pos,,,,,,279.7462591401048,84.57380968491456,195.17244945519025,0.001877340603090734,ex-fraud_Kilback LLC,-0.001877340603090734
Unknown,MO,M,food_dining,,,,,,206.36521739130433,36.87316691637512,169.49205047492921,0.0016303238963588614,ex-fraud_Kilback LLC,-0.0016303238963588614
Unknown,MO,M,grocery_pos,,,,,,131.54852055034337,71.1888233812898,60.359697169053575,0.000580592755801537,ex-fraud_Kilback LLC,-0.000580592755801537
Unknown,MS,M,grocery_pos,,,,,,0.0,0.0,0.0,0.0,ex-fraud_Kilback LLC,0.0
Unknown,NC,F,food_dining,fraud_Kilback LLC,154.04500000000002,858.6400000000001,704.595,0.007818716065812682,26.464000000000002,76.50200111491371,-50.03800111491371,-0.0004813095877658403,ex-fraud_Kilback LLC,0.008300025653578522
Unknown,NC,F,grocery_pos,fraud_Kilback LLC,71.67567430160659,0.0,-71.67567430160659,-0.0007953671913509584,147.6497004314697,64.14562174760368,83.50407868386603,0.0008032158118346362,ex-fraud_Kilback LLC,-0.0015985830031855946
Unknown,NC,M,food_dining,fraud_Kilback LLC,0.0,0.0,0.0,0.0,153.40719415609593,88.16063261926102,65.2465615368349,0.0006275989235523781,ex-fraud_Kilback LLC,-0.0006275989235523781
Unknown,NC,M,grocery_pos,fraud_Kilback LLC,264.89,257.32,-7.569999999999993,-8.400241361094237e-05,341.56809600719106,179.21798621001096,162.3501097971801,0.001561626417505515,ex-fraud_Kilback LLC,-0.0016456288311164572
Unknown,ND,F,food_dining,fraud_Kilback LLC,0.0,62.47977692241608,62.47977692241608,0.0006933225975371482,89.20136479956514,34.1336026500099,55.06776214955524,0.0005296902615778177,ex-fraud_Kilback LLC,0.0001636323359593306
Unknown,ND,F,grocery_pos,fraud_Kilback LLC,0.0,1542.4,1542.4,0.017115630482631126,198.81733229663604,159.28957570372415,39.527756592911885,0.0003802127944190103,ex-fraud_Kilback LLC,0.016735417688212115
Unknown,NE,F,food_dining,,,,,,63.74259910893999,69.1059043126743,-5.363305203734306,-5.158899554647401e-05,ex-fraud_Kilback LLC,5.158899554647401e-05
Unknown,NE,F,grocery_pos,fraud_Kilback LLC,141.495,0.0,-141.495,-0.001570134942388415,389.28631906075776,232.37198949093366,156.9143295698241,0.0015093402933175,ex-fraud_Kilback LLC,-0.0030794752357059148
Unknown,NE,M,food_dining,fraud_Kilback LLC,148.1895654912351,153.44,5.250434508764897,5.8262770309436496e-05,71.52432719204529,52.30262906494173,19.221698127103558,0.0001848912305763194,ex-fraud_Kilback LLC,-0.0001266284602668829
Unknown,NE,M,grocery_pos,fraud_Kilback LLC,78.605,0.0,-78.605,-0.0008722602010420253,266.65384269786506,147.63539082338397,119.01845187448109,0.001144824348132512,ex-fraud_Kilback LLC,-0.002017084549174537
Unknown,NJ,F,food_dining,fraud_Kilback LLC,24.150000000000002,0.0,-24.150000000000002,-0.00026798656389752444,145.6316342779369,30.523080844843317,115.10855343309359,0.0011072154995554325,ex-fraud_Kilback LLC,-0.001375202063452957
Unknown,NJ,F,grocery_pos,fraud_Kilback LLC,218.385,0.0,-218.385,-0.002423364213530471,362.4771824527828,116.0524344578242,246.4247479949586,0.0023703303735169426,ex-fraud_Kilback LLC,-0.0047936945870474135
Unknown,NY,F,food_dining,fraud_Kilback LLC,229.63473330917495,0.0,-229.63473330917495,-0.002548199715571437,140.1198802420258,78.00284154797716,62.117038694048645,0.0005974964151426987,ex-fraud_Kilback LLC,-0.0031456961307141356
Unknown,NY,F,grocery_pos,fraud_Kilback LLC,337.59000000000003,547.88,210.28999999999996,0.0023335360050521906,380.62869512856867,227.78713275437673,152.84156237419194,0.0014701648295435941,ex-fraud_Kilback LLC,0.0008633711755085965
Unknown,NY,M,food_dining,fraud_Kilback LLC,148.24810541114422,0.0,-148.24810541114422,-0.0016450724792319064,179.21828068823064,93.37625553086905,85.84202515736159,0.0008257042411944046,ex-fraud_Kilback LLC,-0.002470776720426311
Unknown,NY,M,grocery_pos,fraud_Kilback LLC,170.50139154786157,0.0,-170.50139154786157,-0.0018920116795303453,531.7273469387756,275.39778590605306,256.3295610327225,0.0024656035933475202,ex-fraud_Kilback LLC,-0.004357615272877866
Unknown,OH,F,food_dining,fraud_Kilback LLC,0.0,841.72,841.72,0.00934035820140059,248.18765208173204,110.7664216342852,137.42123044744685,0.001321838488812489,ex-fraud_Kilback LLC,0.008018519712588101
Unknown,OH,F,grocery_pos,fraud_Kilback LLC,39.70170950861209,0.0,-39.70170950861209,-0.0004405600294853262,224.04017705976938,108.4362644041093,115.60391265566008,0.0011119803010642287,ex-fraud_Kilback LLC,-0.001552540330549555
